,NAME,LOCATION,COURSES,CONTACT NO.
720,PIPSTERS INNOVATIVE SOLUTIONS," Masilamani Street, Alwarpet","Share Marketing Training, Share market courses",+914449857394_
721,EQSIS Capital Market Research Firm," Trustpuram, Kodambakkam","Share Marketing Training, Banking, Finance & GST job training",+914446294520_
722,Bucksbell Stock Trading Community,Also Servicing in Chennai,"Share Marketing Training, Share market courses",+914446293262_
723,TMB Learning,Also Servicing in Chennai,"Share Marketing Training, Share market courses",+918048102574_
724,xceed xcellence," sai ram Nagar Koot road., Medavakkam","Share Marketing Training, Share market courses",+914446292578_
725,lotus care home body spa," chennai, Vadapalani","Share Marketing Training, Beauty and spa job training",
726,Free Lowest Brokerage Trading & Demat Account,"Velachery, Chennai - ","Share Marketing Training, Share market courses",
727,Trading,"Tirumurthy Nagar, Thousand Lights","Share Marketing Training, Share market courses",
728,share market,"Mylapore, Chennai - 600004","Share Marketing Training, Share market courses",
729,Interior design,"Mayadesignss@gmail.com , Guduvanchery","Share Marketing Training, Engineering and technician job training",
730,PTC Aviation Academy," GST Road, Chromepet, Chennai","Aviation Management Training Courses, Aviation job training",
731,MJ Montessori Teacher Training Institute,"No. 1/7, Ambattur","Aviation Management Training Courses, Aviation job training",
732,Flying Start,"Lloyds Road, Royapettah, Chennai","Aviation Management Training Courses, Aviation job training",
733,Universal Airhostess Academy Pvt. Ltd.,"Anna Salai, Chintadripet","Aviation Management Training Courses, Aviation job training",
734,FLY AIR AVIATION," yogam Garden, Valasaravakkam","Aviation Management Training Courses, Engineering and technician job training",
735,IEWM Global Education Pvt. Ltd.," East Porur, Porur, Chennai","Aviation Management Training Courses, Aviation job training",
736,Suparsa Aviation Services Pvt. Ltd.,"Thyagaraya Road, T. Nagar","Aviation Management Training Courses, Aviation job training",
737,Bharat Sevak Samaj Vocational Education,"Bharathi Nagar, Tambaram West","Aviation Management Training Courses, Aviation job training",
738,Trade Wings Institute of Management,"Anna Salai, Thousand Lights, Chennai","Aviation Management Training Courses, Aviation job training",
739,Brilliant ITC,"No. 145, Saidapet","Aviation Management Training Courses, Engineering and technician job training",
740,Body Tone Obesity Centre,"Sivagnanam Road, T. Nagar","Club Management Courses, Aviation job training",
741,Choolaimedu Nutrition Center,"Choolaimedu High Road, Choolaimedu","Club Management Courses, Aviation job training",
742,Arising Club,"Kilpauk Garden, Kilpauk","Club Management Courses, Aviation job training",
743,GG Academy," 10th Sector, KK Nagar","Club Management Courses, Hospitality & tourism job training",
744,United Capital Club," Phase-01, Teynampet","Club Management Courses, Digital marketing job training",
745,Interior design,"Mayadesignss@gmail.com , Guduvanchery","Club Management Courses, Engineering and technician job training",
746,go4career,"Vadapalani, Chennai - 600026","Club Management Courses, Engineering and technician job training",
747,HR Manegement,"chennai, T. Nagar","Club Management Courses, Engineering and technician job training",
748,Overaseas Consultant," Chennai-600 096., Adyar","Club Management Courses, Engineering and technician job training",
749,Divinity Academy,"H Block, Anna Nagar","Club Management Courses, Banking, Finance & GST job training",
750,T.V. Gopalakrishnan,"Ganesh Nagar Main Road, Selaiyur","Construction Safety Training, Occupational safety job training",
751,INTERNATIONAL SKILL DEVELOPMENT TRAINING INSTITUTIONS," T.Nagar, T. Nagar","Construction Safety Training, Banking, Finance & GST job training",
752,NIST Institute Pvt. Ltd.,"Anna Salai, Teynampet","Construction Safety Training, Occupational safety job training",
753,Safety Professionals Private Limited," Dhandeeswaram Nagar, Velachery","Construction Safety Training, Occupational safety job training",
754,Interior design,"Mayadesignss@gmail.com , Guduvanchery","Construction Safety Training, Engineering and technician job training",
755,SMEC labs," Chennai, Triplicane","Construction Safety Training, Engineering and technician job training",
756,go4career,"Vadapalani, Chennai - 600026","Construction Safety Training, Engineering and technician job training",
757,HR Manegement,"chennai, T. Nagar","Construction Safety Training, Engineering and technician job training",
758,Overaseas Consultant," Chennai-600 096., Adyar","Construction Safety Training, Engineering and technician job training",
759,Safety Professionals," Dhandeeswaram Nagar, Velachery","Construction Safety Training, Engineering and technician job training",
760,TWG Group," Boopathy Street, Virugambakkam","CSWIP Training, Engineering and technician job training",+914449853274_
761,CMS Inspection Services,"Munusamy Nagar Extension, Ponniammanmedu","CSWIP Training, Engineering and technician job training",
762,T.V. Gopalakrishnan,"Ganesh Nagar Main Road, Selaiyur","CSWIP Training, Occupational safety job training",
763,INTERNATIONAL SKILL DEVELOPMENT TRAINING INSTITUTIONS," T.Nagar, T. Nagar","CSWIP Training, Banking, Finance & GST job training",
764,Interior design,"Mayadesignss@gmail.com , Guduvanchery","CSWIP Training, Engineering and technician job training",
765,SMEC labs," Chennai, Triplicane","CSWIP Training, Engineering and technician job training",
766,go4career,"Vadapalani, Chennai - 600026","CSWIP Training, Engineering and technician job training",
767,HR Manegement,"chennai, T. Nagar","CSWIP Training, Engineering and technician job training",
768,Overaseas Consultant," Chennai-600 096., Adyar","CSWIP Training, Engineering and technician job training",
769,India Tech Inspection Services," Mambalam high Road, T. Nagar","CSWIP Training, Engineering and technician job training",
770,Singem Jewellery Education," 2nd Street, Nungambakkam","Diamond Grading Course, Engineering and technician job training",
771,Slog FMS,"Oragadam Road, Ambattur","Diamond Grading Course, Engineering and technician job training",
772,The International Gemological Instiute,"9th Floor North Usman Road , T. Nagar","Diamond Grading Course, Engineering and technician job training",
773,Diamond Technology Training Institute,"No. 48/51, Purasawalkam","Diamond Grading Course, Engineering and technician job training",
774,SEO Training Center," Maduvinkarai, Guindy","Diamond Grading Course, Engineering and technician job training",
775,Interior design,"Mayadesignss@gmail.com , Guduvanchery","Diamond Grading Course, Engineering and technician job training",
776,go4career,"Vadapalani, Chennai - 600026","Diamond Grading Course, Engineering and technician job training",
777,HR Manegement,"chennai, T. Nagar","Diamond Grading Course, Engineering and technician job training",
778,Genex Corporate Services Pvt.Ltd.,", Chennai - ","Diamond Grading Course, Engineering and technician job training",
779,Overaseas Consultant," Chennai-600 096., Adyar","Diamond Grading Course, Engineering and technician job training",
780,GJ Switchgear Consultant," 62nd Street, Ashok Nagar","Electrical Engineering Job Training, Engineering and technician job training",+914446281832_
781,Jaykay Engineering Training Academy," NM Road, Avadi","Electrical Engineering Job Training, Engineering and technician job training",+914449903637_
782,New Mark Technical Centre," Thiyagarajapuram, Tiruvottiyur","Electrical Engineering Job Training, Engineering and technician job training",
783,Slog FMS,"Oragadam Road, Ambattur","Electrical Engineering Job Training, Engineering and technician job training",
784,Vens," MS Kovil Street, Royapuram","Electrical Engineering Job Training, Engineering and technician job training",
785,VGT Management Training & Placement Institute," 7th Avenue, Ashok Nagar","Electrical Engineering Job Training, Engineering and technician job training",
786,Oil and Gas Engineering Technology,"kodi katha kumar street, KK Nagar","Electrical Engineering Job Training, Engineering and technician job training",
787,SEO Training Center," Maduvinkarai, Guindy","Electrical Engineering Job Training, Engineering and technician job training",
788,Hi-Tech Training Center," Arcot Road, Vadapalani","Electrical Engineering Job Training, Engineering and technician job training",
789,Exovy Job Search," Irumbuliyur West, Tambaram West","Electrical Engineering Job Training, Engineering and technician job training",
790,T.V. Gopalakrishnan,"Ganesh Nagar Main Road, Selaiyur","Electronic Security Training, Occupational safety job training",
791,INTERNATIONAL SKILL DEVELOPMENT TRAINING INSTITUTIONS," T.Nagar, T. Nagar","Electronic Security Training, Banking, Finance & GST job training",
792,Vindico Solutions,"Anna Salai, Nandanam","Electronic Security Training, Occupational safety job training",
793,MEP & BMS,"No-520 2nd ste poonaiamman koil, Arumbakkam","Electronic Security Training, Engineering and technician job training",
794,Exovy Job Search," Irumbuliyur West, Tambaram West","Electronic Security Training, Engineering and technician job training",
795,TREND Instrumentation & Automation Pvt. Ltd.,"R S M Nagar, Kavaraipettai","Electronic Security Training, Engineering and technician job training",
796,Interior design,"Mayadesignss@gmail.com , Guduvanchery","Electronic Security Training, Engineering and technician job training",
797,SMEC labs," Chennai, Triplicane","Electronic Security Training, Engineering and technician job training",
798,go4career,"Vadapalani, Chennai - 600026","Electronic Security Training, Engineering and technician job training",
799,HR Manegement,"chennai, T. Nagar","Electronic Security Training, Engineering and technician job training",
800,V Design," West Cott Road, Royapettah, Chennai",Fashion Designing Courses,+914446295181_
801,DREAMZONE," Near Poonamalle Bus Stand, Poonamallee, Chennai","Fashion Designing Courses, Master Diploma in Fashion Design, Certificate Courses",+914446292173_
802,Dreamzone," Medavakkam Main Road, Kovilambakkam, Chennai","Fashion Designing Courses, Professional Fashion Designing Courses, 100% Placement Assistance",+914449853759_
803,I Style Academy Of Fashion Technology," Kasthuribhai Nagar , Avadi, Chennai","Fashion Designing Courses, Foundation in Fashion Design and Professional Diploma in Fashion Design, Duration: 1 Month and 4 Months",+914449852441_
804,Creative Zone School Of Fashion Technology," Mettu Street, Ayanavaram, Chennai","Fashion Designing Courses, Basic & Advance Fashion Design Courses, Well-Experienced Trainers",+914449850075_
805,Fashionbox institute of design,Also Servicing in Chennai,Fashion Designing Courses,+917949074567_
806,Sri Uma Tailoring & Fashion Designing," India, Madambakkam, Chennai",Fashion Designing Courses,+914446281577_
807,HR Manegement,"chennai, T. Nagar",Fashion Designing Courses,
808,Irisz Fashion In,"Anna Nagar, Chennai - 600101",Fashion Designing Courses,
809,Overaseas Consultant," Chennai-600 096., Adyar",Fashion Designing Courses,
810,Singem Jewellery Education," 2nd Street, Nungambakkam","Gemology Courses, Engineering and technician job training",
811,Slog FMS,"Oragadam Road, Ambattur","Gemology Courses, Engineering and technician job training",
812,Iysik InfoTech," Dr. Gurusamy Road, ","Gemology Courses, Engineering and technician job training",
813,The International Gemological Instiute,"9th Floor North Usman Road , T. Nagar","Gemology Courses, Engineering and technician job training",
814,SEO Training Center," Maduvinkarai, Guindy","Gemology Courses, Engineering and technician job training",
815,Interior design,"Mayadesignss@gmail.com , Guduvanchery","Gemology Courses, Engineering and technician job training",
816,go4career,"Vadapalani, Chennai - 600026","Gemology Courses, Engineering and technician job training",
817,HR Manegement,"chennai, T. Nagar","Gemology Courses, Engineering and technician job training",
818,Overaseas Consultant," Chennai-600 096., Adyar","Gemology Courses, Engineering and technician job training",
819,Sri Pragaspathi Stellar Astrology Institute," Kattupakkam, Porur","Gemology Courses, Arts & media job training",
820,TWG Group," Boopathy Street, Virugambakkam","HVAC Training, Engineering and technician job training",+914449853274_
821,Jaykay Engineering Training Academy," NM Road, Avadi","HVAC Training, Engineering and technician job training",+914449903637_
822,Tamilnadu ITI,"MKN Road , Guindy","HVAC Training, Engineering and technician job training",
823,IISF Academy,"Lakshmipuram signal, Tambaram West","HVAC Training, Engineering and technician job training",
824,Creations Engineering," Kamarajar Salai, Manali","HVAC Training, Engineering and technician job training",
825,Lingaa Cool Tech A/C Mechanic Training Center,"Meenakshi Street, Perambur","HVAC Training, Engineering and technician job training",
826,INTELLECTUAL ENGINEERING SOLUTION," ANNA NEDUMPATHAI, Choolaimedu","HVAC Training, Engineering and technician job training",
827,Shimi designs and Consulting Engineers Pvt Ltd," 3rd Street, Medavakkam","HVAC Training, Engineering and technician job training",
828,TREND Instrumentation & Automation Pvt. Ltd.,"R S M Nagar, Kavaraipettai","HVAC Training, Engineering and technician job training",
829,Esdcaddcamm solutions," vadapalani, Vadapalani","HVAC Training, Engineering and technician job training",
830,T.V. Gopalakrishnan,"Ganesh Nagar Main Road, Selaiyur","Industrial Safety Training Courses, Occupational safety job training",
831,INTERNATIONAL SKILL DEVELOPMENT TRAINING INSTITUTIONS," T.Nagar, T. Nagar","Industrial Safety Training Courses, Banking, Finance & GST job training",
832,Vindico Solutions,"Anna Salai, Nandanam","Industrial Safety Training Courses, Occupational safety job training",
833,Exovy Job Search," Irumbuliyur West, Tambaram West","Industrial Safety Training Courses, Engineering and technician job training",
834,Safety Professionals Private Limited," Dhandeeswaram Nagar, Velachery","Industrial Safety Training Courses, Occupational safety job training",
835,TREND Instrumentation & Automation Pvt. Ltd.,"R S M Nagar, Kavaraipettai","Industrial Safety Training Courses, Engineering and technician job training",
836,ILP ACADEMY," Chennai, Ambattur","Industrial Safety Training Courses, Occupational safety job training",
837,Jackofclicks,"Abhiramapuram, Chennai - 600017","Industrial Safety Training Courses, Occupational safety job training",
838,Interior design,"Mayadesignss@gmail.com , Guduvanchery","Industrial Safety Training Courses, Engineering and technician job training",
839,SMEC labs," Chennai, Triplicane","Industrial Safety Training Courses, Engineering and technician job training",
840,Shankar Academy,"Palandi Amman Koil Street, Adambakkam","Leadership Management Training, HR & Administration job training",
841,Empowerment Development Insititute," Chinmaya Nagar , Virugambakkam","Leadership Management Training, Engineering and technician job training",
842,Gayatri School of Education & Fine Arts," 4th Street Extension, Nanganallur","Leadership Management Training, Arts & media job training",
843,Coaching Class,"Adambakkam, Chennai - 600088","Leadership Management Training, HR & Administration job training",
844,INTERNATIONAL SKILL DEVELOPMENT TRAINING INSTITUTIONS," T.Nagar, T. Nagar","Leadership Management Training, Banking, Finance & GST job training",
845,VISH Human Resource Consultancy,"West Veerakutty Street, Old Washermenpet","Leadership Management Training, HR & Administration job training",
846,Only Success Leadership Academy Pvt. Ltd.,"Dr. Thirumurthy Nagar Main Road, Nungambakkam","Leadership Management Training, HR & Administration job training",
847,Grow Centre," Sri Sakthi Nagar, Arumbakkam","Leadership Management Training, Banking, Finance & GST job training",
848,Riway International Group Pvt. Ltd.,"Lakshmi Vilas VP Colony , Ayanavaram","Leadership Management Training, HR & Administration job training",
849,United Capital Club," Phase-01, Teynampet","Leadership Management Training, Digital marketing job training",
850,TWG Group," Boopathy Street, Virugambakkam","MEP Training, Engineering and technician job training",+914449853274_
851,Jaykay Engineering Training Academy," NM Road, Avadi","MEP Training, Engineering and technician job training",+914449903637_
852,Nest Education & Technologies Pvt. Ltd.,"No. 912, MMDA Colony","MEP Training, Engineering and technician job training",
853,IISF Academy,"Lakshmipuram signal, Tambaram West","MEP Training, Engineering and technician job training",
854,Meenakshi Ammal Industrial Training Institute,"Uthiramerur, Uthandi","MEP Training, Engineering and technician job training",
855,Erudio Technologies," Indira colony, Ashok Nagar","MEP Training, Engineering and technician job training",
856,MEP & BMS,"No-520 2nd ste poonaiamman koil, Arumbakkam","MEP Training, Engineering and technician job training",
857,Creations Engineering," Kamarajar Salai, Manali","MEP Training, Engineering and technician job training",
858,SS Enterprises,"Bhagavathi Pandian Street, Sembakkam","MEP Training, Engineering and technician job training",
859,JIT Academy,"1A/5 Nethaji nagar main road , Thiruvanmiyur","MEP Training, Engineering and technician job training",
860,Pebhok International Montessori Teacher Training Institute," Main Road, Moulivakkam","Montessori Teacher Training, Teacher job training",+914449924350_
861,Team Educational Institution," Dr. Ambedkar Street, Mudichur","Montessori Teacher Training, Teacher job training",+914446291180_
862,I 2 Global School," MCN Nagar, Thoraipakkam","Montessori Teacher Training, Teacher job training",+914446293882_
863,Smart Academy," Rajeswari Nagar, Virugambakkam","Montessori Teacher Training, Teacher job training",+914449851229_
864,Kiddoz," Sadhasivam Nagar, Madipakkam","Montessori Teacher Training, Teacher job training",+914449850717_
865,St. Marys Maria Montessori Teacher Training Scheme,"7th Avenue, Besant Nagar","Montessori Teacher Training, Aviation job training",
866,CareerreckoneR,"Thirupura Sundari Nagar, Kaladipet","Montessori Teacher Training, HR & Administration job training",
867,Mother Teresa Montessori Teacher Training Institute,"Kumaran Colony Main Road, Vadapalani","Montessori Teacher Training, Teacher job training",
868,Thejas Vidyalyam,"Masthan Gori Street, Adambakkam","Montessori Teacher Training, Teacher job training",
869,International Montessori & Nursery Teachers Training Centre,"Metha Nagar , Aminjikarai","Montessori Teacher Training, Teacher job training",
870,TWG Group," Boopathy Street, Virugambakkam","NDT Training, Engineering and technician job training",+914449853274_
871,Industrial Engineering Quality Solutions Group," Tiruvallur., Poonamallee","NDT Training, Engineering and technician job training",+914446281905_
872,Chennai Engineers Academy," Arumbakkam, Arumbakkam","NDT Training, Occupational safety job training",+914446294541_
873,MAXX INDUSTRIAL EDUCATION & SERVICES," Mkn Road Guindy, Guindy","NDT Training, Occupational safety job training",+914449921670_
874,CMS Inspection Services,"Munusamy Nagar Extension, Ponniammanmedu","NDT Training, Engineering and technician job training",
875,T.V. Gopalakrishnan,"Ganesh Nagar Main Road, Selaiyur","NDT Training, Occupational safety job training",
876,INTERNATIONAL SKILL DEVELOPMENT TRAINING INSTITUTIONS," T.Nagar, T. Nagar","NDT Training, Banking, Finance & GST job training",
877,Vibrant NDT Services," 1st Main Road, Ambattur Industrial Estate","NDT Training, Engineering and technician job training",
878,Nest Education & Technologies Pvt. Ltd.,"No. 912, MMDA Colony","NDT Training, Engineering and technician job training",
879,Scanstar Inspection Technology Pvt. Ltd.,"Officers Colony, Anna Nagar West Extension","NDT Training, Occupational safety job training",
880,PTC Aviation Academy," GST Road, Chromepet","Pilot Training, Aviation job training",
881,Best Tailoring Classes,"No. 43/20, Chintadripet","Pilot Training, Aviation job training",
882,Stepping Stone Innovative,"Vijayalakshmipuram, Ambattur","Pilot Training, Arts & media job training",
883,Flying Start,"Lloyds Road, Royapettah","Pilot Training, Aviation job training",
884,FLY AIR AVIATION," yogam Garden, Valasaravakkam","Pilot Training, Engineering and technician job training",
885,Suparsa Aviation Services Pvt. Ltd.,"Thyagaraya Road, T. Nagar","Pilot Training, Aviation job training",
886,Brilliant ITC,"No. 145, Saidapet","Pilot Training, Engineering and technician job training",
887,Stealth Aviation Consultancy," 2nd Floor, Anna Nagar East","Pilot Training, Aviation job training",
888,Divinity Academy,"H Block, Anna Nagar","Pilot Training, Banking, Finance & GST job training",
889,"Adventure Flight Education Pvt. Ltd.,",Also Servicing in Chennai,"Pilot Training, Aviation job training",+917569001435_
890,Stepping Stone Innovative,"Vijayalakshmipuram, Ambattur","Radio Jockey Training, Arts & media job training",
891,"Body Spa therapist, And Training","1st Main Road, Pulianthope","Radio Jockey Training, Engineering and technician job training",
892,News Reading & RJ Training Course,"Nadudangarai street, Anna Nagar","Radio Jockey Training, Arts & media job training",
893,Slog FMS,"Oragadam Road, Ambattur","Radio Jockey Training, Engineering and technician job training",
894,Academy Of Broadcasting," Dr. Allagappa Road, Purasawalkam","Radio Jockey Training, Arts & media job training",
895,Lime Lite Coaching,"Arunachalam Road, Saligramam","Radio Jockey Training, Arts & media job training",
896,SEO Training Center," Maduvinkarai, Guindy","Radio Jockey Training, Engineering and technician job training",
897,VM DJ Academy Chennai,"16/1 MG Road Adyar , Adyar","Radio Jockey Training, Arts & media job training",
898,Interior design,"Mayadesignss@gmail.com , Guduvanchery","Radio Jockey Training, Engineering and technician job training",
899,go4career,"Vadapalani, Chennai - 600026","Radio Jockey Training, Engineering and technician job training",
900,Chennai Professional Security Solutions Pvt. Ltd.,"Valluvar Kottam High Road, Nungambakkam","Security Guard Training, HR & Administration job training",
901,VGT Management Training & Placement Institute," 7th Avenue, Ashok Nagar","Security Guard Training, Engineering and technician job training",
902,ISS SDB Security Services Pvt. Ltd.,"Harrington Road, T. Nagar","Security Guard Training, HR & Administration job training",
903,Chennai Professional Securities Solutions Pvt. Ltd.,"Valluvarkottam High Road, Nungambakkam","Security Guard Training, HR & Administration job training",
904,Interior design,"Mayadesignss@gmail.com , Guduvanchery","Security Guard Training, Engineering and technician job training",
905,go4career,"Vadapalani, Chennai - 600026","Security Guard Training, Engineering and technician job training",
906,HR Manegement,"chennai, T. Nagar","Security Guard Training, Engineering and technician job training",
907,Genex Corporate Services Pvt.Ltd.,", Chennai - ","Security Guard Training, Engineering and technician job training",
908,Overaseas Consultant," Chennai-600 096., Adyar","Security Guard Training, Engineering and technician job training",
909,Jayam Institution of Vocation Training," Medavakkam, Medavakkam","Security Guard Training, Engineering and technician job training",
910,Welcome Technical Institute,"No. 151 GA Road, Old Washermenpet","Shorthand Training, HR & Administration job training",+914449852955_
911,Singem Jewellery Education," 2nd Street, Nungambakkam","Shorthand Training, Engineering and technician job training",
912,Chandrika Ladies Beauty Parlor & Training Centre,"Jani Jhan Khan Road, Royapettah","Shorthand Training, Aviation job training",
913,Sri Bhavani Commercial Institute,"New No 2 Old No 19, Purasawalkam","Shorthand Training, HR & Administration job training",
914,Slog FMS,"Oragadam Road, Ambattur","Shorthand Training, Engineering and technician job training",
915,Charulatha Herbal Beauty Parlour & Training Centre,"Alagappa Mastri Street, Chintadripet","Shorthand Training, HR & Administration job training",
916,SEO Training Center," Maduvinkarai, Guindy","Shorthand Training, Engineering and technician job training",
917,Interior design,"Mayadesignss@gmail.com , Guduvanchery","Shorthand Training, Engineering and technician job training",
918,go4career,"Vadapalani, Chennai - 600026","Shorthand Training, Engineering and technician job training",
919,HR Manegement,"chennai, T. Nagar","Shorthand Training, Engineering and technician job training",
920,V Design," West Cott Road, Royapettah","Tailoring Classes, Beauty and spa job training",+914446295181_
921,DREAMZONE," Near Poonamalle Bus Stand, Poonamallee","Tailoring Classes, Fashion and apparel design training",+914446292173_
922,Dreamzone," Medavakkam Main Road, Kovilambakkam","Tailoring Classes, Construction & interior designing job training",+914449853759_
923,I Style Academy Of Fashion Technology," Kasthuribhai Nagar , Avadi","Tailoring Classes, Beauty and spa job training",+914449852441_
924,Sai Academy," 4th Street, Kodambakkam","Tailoring Classes, Fashion and apparel design training",+914449853196_
925,Creative Zone School Of Fashion Technology," Mettu Street, Ayanavaram","Tailoring Classes, Beauty and spa job training",+914449850075_
926,Fashionbox institute of design,Also Servicing in Chennai,"Tailoring Classes, Fashion and apparel design training",+917949074567_
927,Sri Uma Tailoring & Fashion Designing," India, Madambakkam","Tailoring Classes, Fashion and apparel design training",+914446281577_
928,HR Manegement,"chennai, T. Nagar","Tailoring Classes, Engineering and technician job training",
929,Irisz Fashion In,"Anna Nagar, Chennai - 600101","Tailoring Classes, Beauty and spa job training",
930,Pebhok International Montessori Teacher Training Institute," Main Road, Moulivakkam","Teacher Training, Teacher job training",+914449924350_
931,Team Educational Institution," Dr. Ambedkar Street, Mudichur","Teacher Training, Teacher job training",+914446291180_
932,I 2 Global School," MCN Nagar, Thoraipakkam","Teacher Training, Teacher job training",+914446293882_
933,Smart Academy," Rajeswari Nagar, Virugambakkam","Teacher Training, Teacher job training",+914449851229_
934,Kiddoz," Sadhasivam Nagar, Madipakkam","Teacher Training, Teacher job training",+914449850717_
935,St. Marys Maria Montessori Teacher Training Scheme,"7th Avenue, Besant Nagar","Teacher Training, Aviation job training",
936,CareerreckoneR,"Thirupura Sundari Nagar, Kaladipet","Teacher Training, HR & Administration job training",
937,Mother Teresa Montessori Teacher Training Institute,"Kumaran Colony Main Road, Vadapalani","Teacher Training, Teacher job training",
938,Thejas Vidyalyam,"Masthan Gori Street, Adambakkam","Teacher Training, Teacher job training",
939,International Montessori & Nursery Teachers Training Centre,"Metha Nagar , Aminjikarai","Teacher Training, Teacher job training",
940,Interior design,"Mayadesignss@gmail.com , Guduvanchery","Telecom Training, Engineering and technician job training",
941,go4career,"Vadapalani, Chennai - 600026","Telecom Training, Engineering and technician job training",
942,HR Manegement,"chennai, T. Nagar","Telecom Training, Engineering and technician job training",
943,Genex Corporate Services Pvt.Ltd.,", Chennai - ","Telecom Training, Engineering and technician job training",
944,Overaseas Consultant," Chennai-600 096., Adyar","Telecom Training, Engineering and technician job training",
945,MMJ Cyber security training,Also Servicing in Chennai,"Telecom Training, Engineering and technician job training",
946,Stira Pharma Solutions," 2nd Avenue, Anna Nagar","Telecom Training, Engineering and technician job training",
947,Samu Systems Pvt. Ltd.,"18th Street Anna Nagar East, Anna Nagar East","Telecom Training, Engineering and technician job training",
948,CMS Computer Institute,"No. 7, Chromepet","Telecom Training, Engineering and technician job training",
949,Academy of Fashion & Textile Technology," 2nd Floor, Nungambakkam","Telecom Training, Engineering and technician job training",
950,Welcome Technical Institute,"No. 151 GA Road, Old Washermenpet","Typewriting Training, HR & Administration job training",+914449852955_
951,Chandrika Ladies Beauty Parlor & Training Centre,"Jani Jhan Khan Road, Royapettah","Typewriting Training, Aviation job training",
952,Empowerment Development Insititute," Chinmaya Nagar , Virugambakkam","Typewriting Training, Engineering and technician job training",
953,SIET Vocational Training Institute,"KB Dasan Road, Teynampet","Typewriting Training, HR & Administration job training",
954,Raghavendra Xerox & Tutorial Typewriting," Shop Street, Ambattur","Typewriting Training, HR & Administration job training",
955,Slog FMS,"Oragadam Road, Ambattur","Typewriting Training, Engineering and technician job training",
956,VGT Management Training & Placement Institute," 7th Avenue, Ashok Nagar","Typewriting Training, Engineering and technician job training",
957,Sri Ragavendra Document Typing Centre," 2nd Street, Adyar","Typewriting Training, HR & Administration job training",
958,SEO Training Center," Maduvinkarai, Guindy","Typewriting Training, Engineering and technician job training",
959,Simpson Typewriting Institute,"Avadi Road, Poonamallee","Typewriting Training, HR & Administration job training",
960,JSP Global Solutions," Arcot Road, Vadapalani, Chennai","China Education Consultants, Overseas education",+914449850512_
961,Azent Overseas Education Ltd.," Sevaliyar Sivaji Salai, T. Nagar","China Education Consultants, Overseas education",+914446291977_
962,Karol Educational Consultancy Pvt. Ltd.," Chetpet, Chetpet, Chennai","China Education Consultants, Overseas education",+914449854586_
963,Mediseats Abroad," Vettuvankeni, Adyar, Chennai","China Education Consultants, Overseas education",+914449851847_
964,Zista Overseas Consultants," TTK Road, Alwarpet","China Education Consultants, Overseas education",+914446291205_
965,Safeway Edu Consultancy," Chennai -18, Teynampet, Chennai","China Education Consultants, Overseas education",+914449850939_
966,Rex Fuels Management Pvt. Ltd.,Also Servicing in Chennai,"China Education Consultants, Overseas education",+912249428142_
967,REX GBE SERVICES [ LA SIERRA UNIVERSITY ],Also Servicing in Chennai,"China Education Consultants, Overseas education",+912249411354_
968,Divine Medicus Education," Chinmaya Nagar, Virugambakkam, Chennai","China Education Consultants, Overseas education",+914446292858_
969,Girnarsoft Education Services Private limited,Also Servicing in Chennai,"China Education Consultants, Overseas education",+911140147204_
970,Broadmind Consultant," Arcot Road, Vadapalani, Chennai","Dubai Education Consultants, Overseas education",+914449850211_
971,Azent Overseas Education Ltd.," Sevaliyar Sivaji Salai, T. Nagar","Dubai Education Consultants, Overseas education",+914446291977_
972,SKV Medical Education Service Pvt Ltd,".No. 18 Mayor VR Ramanathan Salai. , Chetpet, Chennai","Dubai Education Consultants, Overseas education",+919021108796_
973,Karol Educational Consultancy Pvt. Ltd.," Chetpet, Chetpet, Chennai","Dubai Education Consultants, Overseas education",+914449854586_
974,Mediseats Abroad," Vettuvankeni, Adyar, Chennai","Dubai Education Consultants, Overseas education",+914449851847_
975,Rex Fuels Management Pvt. Ltd.,Also Servicing in Chennai,"Dubai Education Consultants, Overseas education",+912249428142_
976,REX GBE SERVICES [ LA SIERRA UNIVERSITY ],Also Servicing in Chennai,"Dubai Education Consultants, Overseas education",+912249411354_
977,Divine Medicus Education," Chinmaya Nagar, Virugambakkam, Chennai","Dubai Education Consultants, Overseas education",+914446292858_
978,Truematics Overseas Education Consultancy," 1st Floor, Nungambakkam, Chennai","Dubai Education Consultants, Overseas education",+914449851757_
979,J-Global," Old No 117, Aminjikarai, Chennai","Dubai Education Consultants, Overseas education",+919021112281_
980,TAFNE OVERSEAS EDUCATION PRIVATE LIMITED,"venkatapuram__ambattur, Ambattur","Malaysia Education Consultants, Overseas education",+914449901283_
981,Broadmind Consultant," Arcot Road, Vadapalani, Chennai","Malaysia Education Consultants, Overseas education",+914449850211_
982,JSP Global Solutions," Arcot Road, Vadapalani, Chennai","Malaysia Education Consultants, Overseas education",+914449850512_
983,Azent Overseas Education Ltd.," Sevaliyar Sivaji Salai, T. Nagar","Malaysia Education Consultants, Overseas education",+914446291977_
984,Walk International," Thirumurthy Nagar Main Road, Nungambakkam, Chennai","Malaysia Education Consultants, Overseas education",+914449912626_
985,Dynamic Study Abroad Pvt Ltd," Montieth Lane, Egmore, Chennai","Malaysia Education Consultants, Overseas education",+914449850846_
986,Safeway Edu Consultancy," Chennai -18, Teynampet, Chennai","Malaysia Education Consultants, Overseas education",+914449850939_
